pesticide_id,district_id,COMPOUND,STATE_CODE,COUNTY_CODE,LOW_ESTIMATE,HIGH_ESTIMATE
3294,3294,"2,4-DB",13,251,1334.4,1334.4
3295,3295,"2,4-DB",13,253,2196.7,2239.1
3296,3296,"2,4-DB",13,255,,19.6
3297,3297,"2,4-DB",13,259,332.8,353.4
3298,3298,"2,4-DB",13,261,1557.6,1708.4
3299,3299,"2,4-DB",13,267,406.1,406.1
3300,3300,"2,4-DB",13,269,,126.5
3301,3301,"2,4-DB",13,271,46.9,46.9
3302,3302,"2,4-DB",13,273,1863.8,1955.7
3303,3303,"2,4-DB",13,275,772.2,857
3304,3304,"2,4-DB",13,277,1274.1,1274.1
3305,3305,"2,4-DB",13,279,387.5,387.5
3306,3306,"2,4-DB",13,283,125.2,133.6
3307,3307,"2,4-DB",13,285,,0.1
3308,3308,"2,4-DB",13,287,1471.9,1471.9
3309,3309,"2,4-DB",13,289,146.4,162.6
3310,3310,"2,4-DB",13,293,,0
3311,3311,"2,4-DB",13,295,,1.1
3312,3312,"2,4-DB",13,299,208.7,208.7
3313,3313,"2,4-DB",13,303,607.5,744.2
3314,3314,"2,4-DB",13,305,688.1,688.1
3315,3315,"2,4-DB",13,307,642,670.3
3316,3316,"2,4-DB",13,309,149.2,203
3317,3317,"2,4-DB",13,313,,0.1
3318,3318,"2,4-DB",13,315,1272.7,1272.7
3319,3319,"2,4-DB",13,319,,14.1
3320,3320,"2,4-DB",13,321,3323.1,3323.1
3321,3321,"2,4-DB",16,1,,64.3
3322,3322,"2,4-DB",16,3,,26.2
3323,3323,"2,4-DB",16,5,37,37.8
3324,3324,"2,4-DB",16,7,56,57
3325,3325,"2,4-DB",16,9,0.1,0.8
3326,3326,"2,4-DB",16,11,107.9,111.2
3327,3327,"2,4-DB",16,13,242.1,242.1
3328,3328,"2,4-DB",16,15,,4.4
3329,3329,"2,4-DB",16,17,0.2,3.4
3330,3330,"2,4-DB",16,19,80.9,81.7
3331,3331,"2,4-DB",16,21,0.1,20.6
3332,3332,"2,4-DB",16,23,71,71.3
3333,3333,"2,4-DB",16,25,431.9,431.9
3334,3334,"2,4-DB",16,27,,209.5
3335,3335,"2,4-DB",16,29,42,43.1
3336,3336,"2,4-DB",16,31,571.4,571.4
3337,3337,"2,4-DB",16,33,47,47.6
3338,3338,"2,4-DB",16,35,0.2,3.2
3339,3339,"2,4-DB",16,37,30,30.6
3340,3340,"2,4-DB",16,39,,215.8
3341,3341,"2,4-DB",16,41,64,64.7
3342,3342,"2,4-DB",16,43,37,37.6
3343,3343,"2,4-DB",16,45,,46.7
3344,3344,"2,4-DB",16,47,290.5,290.5
3345,3345,"2,4-DB",16,49,2.6,33.9
3346,3346,"2,4-DB",16,51,153.9,154.7
3347,3347,"2,4-DB",16,53,387.4,387.4
3348,3348,"2,4-DB",16,55,0.2,25.7
3349,3349,"2,4-DB",16,57,0.4,8.1
3350,3350,"2,4-DB",16,59,35,35.9
3351,3351,"2,4-DB",16,61,0.3,16.1
3352,3352,"2,4-DB",16,63,213.1,213.1
3353,3353,"2,4-DB",16,65,34,34.1
3354,3354,"2,4-DB",16,67,421.3,421.3
3355,3355,"2,4-DB",16,69,0.9,15.4
3356,3356,"2,4-DB",16,71,78.9,79.9
3357,3357,"2,4-DB",16,73,,270.3
3358,3358,"2,4-DB",16,75,,67.3
3359,3359,"2,4-DB",16,77,19,19.6
3360,3360,"2,4-DB",16,79,0,0.6
3361,3361,"2,4-DB",16,81,30,30.3
3362,3362,"2,4-DB",16,83,581.1,581.1
3363,3363,"2,4-DB",16,85,,8.5
3364,3364,"2,4-DB",16,87,,170.3
3365,3365,"2,4-DB",17,1,,13
3366,3366,"2,4-DB",17,3,,20.4
3367,3367,"2,4-DB",17,5,,7.5
3368,3368,"2,4-DB",17,7,93,93
3369,3369,"2,4-DB",17,9,,3.1
3370,3370,"2,4-DB",17,11,,174.2
3371,3371,"2,4-DB",17,13,,1.7
3372,3372,"2,4-DB",17,15,,44.9
3373,3373,"2,4-DB",17,17,,6.2
3374,3374,"2,4-DB",17,19,297,297
3375,3375,"2,4-DB",17,21,,18.5
3376,3376,"2,4-DB",17,23,,10.5
3377,3377,"2,4-DB",17,25,,10
3378,3378,"2,4-DB",17,27,,56.2
3379,3379,"2,4-DB",17,29,,12.5
3380,3380,"2,4-DB",17,31,5.9,5.9
3381,3381,"2,4-DB",17,33,,9.5
3382,3382,"2,4-DB",17,35,,7.4
3383,3383,"2,4-DB",17,37,244.7,244.7
3384,3384,"2,4-DB",17,39,10.6,10.6
3385,3385,"2,4-DB",17,41,,11.7
3386,3386,"2,4-DB",17,43,4.1,4.1
3387,3387,"2,4-DB",17,45,,17.5
3388,3388,"2,4-DB",17,47,,15.7
3389,3389,"2,4-DB",17,49,,10.1
3390,3390,"2,4-DB",17,51,,14.9
3391,3391,"2,4-DB",17,53,159.2,159.2
3392,3392,"2,4-DB",17,55,,41.8
3393,3393,"2,4-DB",17,57,,11.4
3394,3394,"2,4-DB",17,59,,15.4
3395,3395,"2,4-DB",17,61,,9.9
3396,3396,"2,4-DB",17,63,191,191
3397,3397,"2,4-DB",17,65,,42.4
3398,3398,"2,4-DB",17,67,,16
3399,3399,"2,4-DB",17,69,,20.4
3400,3400,"2,4-DB",17,71,,6.5
3401,3401,"2,4-DB",17,73,,188.9
3402,3402,"2,4-DB",17,75,324.3,324.3
3403,3403,"2,4-DB",17,77,,54.1
3404,3404,"2,4-DB",17,79,,12.3
3405,3405,"2,4-DB",17,81,,59.4
3406,3406,"2,4-DB",17,83,,5.4
3407,3407,"2,4-DB",17,85,,47.1
3408,3408,"2,4-DB",17,87,,11.6
3409,3409,"2,4-DB",17,89,115,115
3410,3410,"2,4-DB",17,91,152.8,152.8
3411,3411,"2,4-DB",17,93,110.5,110.5
3412,3412,"2,4-DB",17,95,,13.6
3413,3413,"2,4-DB",17,97,18.1,18.1
3414,3414,"2,4-DB",17,99,520.1,520.1
3415,3415,"2,4-DB",17,101,,8.8
3416,3416,"2,4-DB",17,103,,123.1
3417,3417,"2,4-DB",17,105,330.2,330.2
3418,3418,"2,4-DB",17,107,15.5,15.5
3419,3419,"2,4-DB",17,109,,11.9
3420,3420,"2,4-DB",17,111,129.3,129.3
3421,3421,"2,4-DB",17,113,32.9,32.9
3422,3422,"2,4-DB",17,115,14,14
3423,3423,"2,4-DB",17,117,,16.2
3424,3424,"2,4-DB",17,119,,12.5
3425,3425,"2,4-DB",17,121,,8.9
3426,3426,"2,4-DB",17,123,8.8,8.8
3427,3427,"2,4-DB",17,125,8.2,8.2
3428,3428,"2,4-DB",17,127,,15.2
3429,3429,"2,4-DB",17,129,6.7,6.7
3430,3430,"2,4-DB",17,131,,119.4
3431,3431,"2,4-DB",17,133,,46
3432,3432,"2,4-DB",17,135,,16
3433,3433,"2,4-DB",17,137,,11.8
3434,3434,"2,4-DB",17,139,,8.6
3435,3435,"2,4-DB",17,141,,105.8
3436,3436,"2,4-DB",17,143,9.5,9.5
3437,3437,"2,4-DB",17,145,,48
3438,3438,"2,4-DB",17,147,142.6,142.6
3439,3439,"2,4-DB",17,149,,11
3440,3440,"2,4-DB",17,151,,7.4
3441,3441,"2,4-DB",17,153,,23.2
