arrival_id,crop_id,district_id,market_id,variety,arrival_tonnes,min_price_rs_quintal,max_price_rs_quintal,modal_price_rs_quintal,arrival_date
2011,2011,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2012,2012,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2013,2013,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2014,2014,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2015,2015,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2016,2016,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2017,2017,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2018,2018,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2019,2019,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2020,2020,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2021,2021,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2022,2022,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2023,2023,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2024,2024,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2025,2025,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2026,2026,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2027,2027,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2028,2028,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2029,2029,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2030,2030,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2031,2031,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2032,2032,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2033,2033,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2034,2034,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2035,2035,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2036,2036,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2037,2037,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2038,2038,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2039,2039,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2040,2040,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2041,2041,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2042,2042,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2043,2043,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2044,2044,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2045,2045,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2046,2046,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2047,2047,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2048,2048,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2049,2049,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2050,2050,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2051,2051,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2052,2052,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2053,2053,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2054,2054,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2055,2055,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2056,2056,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2057,2057,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2058,2058,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2059,2059,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2060,2060,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2061,2061,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2062,2062,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2063,2063,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2064,2064,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2065,2065,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2066,2066,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2067,2067,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2068,2068,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2069,2069,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2070,2070,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2071,2071,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2072,2072,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2073,2073,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2074,2074,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2075,2075,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2076,2076,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2077,2077,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2078,2078,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2079,2079,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2080,2080,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2081,2081,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2082,2082,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2083,2083,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2084,2084,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2085,2085,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2086,2086,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2087,2087,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2088,2088,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2089,2089,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2090,2090,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2091,2091,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2092,2092,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2093,2093,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2094,2094,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2095,2095,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2096,2096,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2097,2097,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2098,2098,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2099,2099,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2100,2100,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2101,2101,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2102,2102,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2103,2103,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2104,2104,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2105,2105,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2106,2106,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2107,2107,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2108,2108,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2109,2109,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2110,2110,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2111,2111,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2112,2112,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2113,2113,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2114,2114,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2115,2115,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2116,2116,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2117,2117,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2118,2118,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2119,2119,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2120,2120,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2121,2121,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2122,2122,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2123,2123,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2124,2124,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2125,2125,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2126,2126,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2127,2127,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2128,2128,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2129,2129,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2130,2130,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2131,2131,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2132,2132,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2133,2133,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2134,2134,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2135,2135,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2136,2136,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2137,2137,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2138,2138,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2139,2139,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2140,2140,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2141,2141,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2142,2142,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2143,2143,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2144,2144,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2145,2145,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2146,2146,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2147,2147,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2148,2148,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2149,2149,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2150,2150,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2151,2151,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2152,2152,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2153,2153,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2154,2154,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2155,2155,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2156,2156,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2157,2157,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2158,2158,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2159,2159,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2160,2160,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2161,2161,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2162,2162,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2163,2163,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2164,2164,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2165,2165,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2166,2166,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2167,2167,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2168,2168,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2169,2169,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2170,2170,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2171,2171,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2172,2172,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2173,2173,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2174,2174,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2175,2175,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2176,2176,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2177,2177,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2178,2178,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2179,2179,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2180,2180,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2181,2181,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2182,2182,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2183,2183,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2184,2184,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2185,2185,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2186,2186,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2187,2187,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2188,2188,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2189,2189,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2190,2190,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2191,2191,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2192,2192,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2193,2193,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2194,2194,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2195,2195,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2196,2196,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2197,2197,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2198,2198,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2199,2199,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2200,2200,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2201,2201,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2202,2202,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2203,2203,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2204,2204,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2205,2205,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2206,2206,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2207,2207,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2208,2208,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2209,2209,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2210,2210,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2211,2211,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2212,2212,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2213,2213,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2214,2214,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2215,2215,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2216,2216,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2217,2217,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2218,2218,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2219,2219,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2220,2220,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2221,2221,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2222,2222,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2223,2223,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2224,2224,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2225,2225,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2226,2226,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2227,2227,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2228,2228,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2229,2229,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2230,2230,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2231,2231,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2232,2232,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2233,2233,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2234,2234,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2235,2235,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2236,2236,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2237,2237,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2238,2238,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2239,2239,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2240,2240,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2241,2241,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2242,2242,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2243,2243,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2244,2244,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2245,2245,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2246,2246,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2247,2247,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2248,2248,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2249,2249,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2250,2250,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2251,2251,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2252,2252,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2253,2253,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2254,2254,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2255,2255,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2256,2256,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2257,2257,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2258,2258,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2259,2259,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2260,2260,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2261,2261,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2262,2262,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2263,2263,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2264,2264,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2265,2265,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2266,2266,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2267,2267,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2268,2268,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2269,2269,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2270,2270,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2271,2271,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2272,2272,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2273,2273,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2274,2274,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2275,2275,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2276,2276,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2277,2277,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2278,2278,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2279,2279,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2280,2280,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2281,2281,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2282,2282,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2283,2283,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2284,2284,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2285,2285,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2286,2286,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2287,2287,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2288,2288,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2289,2289,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2290,2290,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2291,2291,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2292,2292,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2293,2293,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2294,2294,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2295,2295,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2296,2296,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2297,2297,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2298,2298,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2299,2299,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2300,2300,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2301,2301,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2302,2302,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2303,2303,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2304,2304,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2305,2305,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2306,2306,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2307,2307,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2308,2308,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2309,2309,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2310,2310,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2311,2311,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2312,2312,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2313,2313,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2314,2314,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2315,2315,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2316,2316,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2317,2317,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2318,2318,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2319,2319,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2320,2320,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2321,2321,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2322,2322,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2323,2323,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2324,2324,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2325,2325,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2326,2326,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2327,2327,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2328,2328,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2329,2329,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2330,2330,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2331,2331,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2332,2332,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2333,2333,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
