record_id,crop_id,district_id,soil_ph,soil_moisture,temperature_c,rainfall_mm,fertilizer_used,pesticide_usage,crop_yield,sustainability_score
2102,2102,2102,5.637846593,38.78726158,22.26424042,158.6369913,81.85738964,17.24997486,7.521372408,4.342637483
2103,2103,2103,6.861571615,34.16548112,23.4898001,240.3370137,177.6130524,12.83216014,7.81951525,25.36643771
2104,2104,2104,6.714121547,37.22656581,30.33628466,205.6489983,185.6374809,6.592785034,4.34451897,53.17569315
2105,2105,2105,5.723269447,33.96048895,27.03371468,126.5469281,101.25118,2.913093558,1.009960592,85.64723405
2106,2106,2106,6.894168258,13.17024955,30.55021589,222.2320898,123.0465392,13.47949952,9.362884661,33.98238896
2107,2107,2107,6.608697677,38.9261256,18.52267519,259.3852001,59.16623667,14.5357447,3.3760104,94.21120931
2108,2108,2108,6.004069692,44.94803098,31.25308082,290.7248757,100.9153562,9.035981245,4.584431269,80.44128539
2109,2109,2109,7.136658514,27.20015501,25.93185533,102.2317216,178.4900948,11.05287368,2.807817635,64.72412333
2110,2110,2110,6.769237762,18.55485347,31.67635005,138.6090967,104.161204,6.406757651,1.580204795,5.043034339
2111,2111,2111,5.994715225,26.35414883,16.28867442,244.7811906,129.7492804,9.272912186,2.111683171,59.17552149
2112,2112,2112,5.628285079,15.51321127,29.74806633,61.68120018,121.4882868,7.634769633,9.327108784,68.04013358
2113,2113,2113,6.605394527,11.13136779,30.93485197,121.92901,61.07794867,9.259456321,7.899767898,59.78416683
2114,2114,2114,7.217993638,33.20411513,34.81747862,106.267109,114.0001154,1.630187432,1.283657161,63.15393942
2115,2115,2115,5.879059143,48.71769426,29.20475075,235.816922,69.82898128,8.885827818,8.712401547,78.16857371
2116,2116,2116,7.122779924,46.71504838,31.75569522,294.2449876,160.4521322,19.58498756,9.705801549,11.67041406
2117,2117,2117,6.554979641,38.19208038,30.67025061,183.2425229,133.3854285,1.306599014,1.457608321,20.53471933
2118,2118,2118,6.482085564,22.23774634,18.6234001,203.040338,66.80467749,3.62433871,9.221167146,0.748852159
2119,2119,2119,6.815483163,45.43978491,29.3890022,179.60132,51.2699888,8.652601997,8.171516037,92.09530128
2120,2120,2120,7.203248192,11.45153473,22.17029073,238.2944153,151.417451,17.7546088,2.50376655,80.05746834
2121,2121,2121,6.337511352,16.22885164,28.27605637,295.8781318,56.50757682,5.837838169,8.209385684,30.41407192
2122,2122,2122,7.435109677,28.18038239,21.3465435,247.9238253,199.7930724,14.44740523,6.158971439,48.50466113
2123,2123,2123,6.920847345,36.12065626,29.61132624,91.26489691,54.75680188,4.892588126,1.561618826,40.77993342
2124,2124,2124,7.452528471,22.31675021,17.24107267,64.46279795,76.89876776,11.92023559,6.302968559,71.18455606
2125,2125,2125,6.500391539,36.52373397,30.15895973,224.5695568,158.2438314,19.95729046,3.426602151,7.36700206
2126,2126,2126,6.424859608,48.6131717,15.43229638,187.8325474,114.7293558,10.76326809,7.567200242,81.02798366
2127,2127,2127,7.261750113,14.11647739,21.56949825,57.8013696,51.10666721,3.219564981,4.637932788,68.42125975
2128,2128,2128,7.384700134,27.9911314,21.38400913,149.8146737,139.1515065,18.08601115,9.579620253,85.77414696
2129,2129,2129,6.982939308,49.75455279,26.44107348,150.8965227,194.5267904,16.1274761,6.146575923,48.66379257
2130,2130,2130,7.437996219,25.3506114,27.95638043,117.0878475,84.80049527,16.86455172,1.615035064,1.130462
2131,2131,2131,6.050266855,16.58881807,15.21260973,56.46138831,129.4648497,1.376223366,6.313788384,52.32465718
2132,2132,2132,6.273280199,35.63734941,30.05113071,75.50278414,191.0326777,5.216706533,2.425097566,79.43735347
2133,2133,2133,5.9540905,31.39755079,28.693048,79.16552744,61.58542001,14.53391015,1.070347703,40.74054913
2134,2134,2134,7.459164621,16.34430742,24.49314947,164.3059085,159.0603535,16.72857428,9.34400833,77.48147731
2135,2135,2135,5.634606668,47.77656153,29.16477697,131.2544297,142.8899348,1.507778229,9.572409191,77.49155758
2136,2136,2136,5.862644976,12.65653858,26.33550773,84.41932452,107.4792406,3.181880554,7.598960335,32.08214071
2137,2137,2137,6.983627288,45.39216791,27.48734911,219.5736046,121.6057454,1.608018436,2.652578978,7.62539775
2138,2138,2138,7.078048996,32.87404331,22.51677957,279.8545129,68.98264499,10.51922891,7.04909481,63.65225076
2139,2139,2139,6.672549678,11.69249602,33.5593777,285.210767,73.85566651,1.068343116,2.28326546,32.99271261
2140,2140,2140,5.55375628,48.82247959,23.01944311,119.5557853,163.1641867,15.61865598,9.251931775,91.51024907
2141,2141,2141,7.444491503,15.79334378,23.83895458,273.2119628,199.7296781,17.79495362,3.739349952,5.995277425
2142,2142,2142,7.015807914,23.53719264,31.85199316,51.79387136,108.3207274,9.13350485,5.084891768,82.21064461
2143,2143,2143,6.966111215,32.53784073,24.48648484,190.2793796,110.0699267,18.97018451,7.582060146,28.45345566
2144,2144,2144,7.309184244,20.41884813,29.31426882,111.1361937,141.030735,13.30571822,5.262323201,93.32484222
2145,2145,2145,5.603617553,45.7378631,17.15241294,212.1190049,69.12788577,17.86068072,3.279984935,4.311581958
2146,2146,2146,6.972301697,26.57315554,21.54098156,130.2621361,121.5947429,1.043379738,6.180054377,68.42704672
2147,2147,2147,6.895961513,21.48085837,16.62644554,123.1929347,166.0127877,13.80246416,8.506648715,67.97510846
2148,2148,2148,7.320987581,25.82019481,30.38585731,52.57485444,70.29016958,14.67352922,3.081724115,12.60263564
2149,2149,2149,6.181551002,21.55515321,24.84362935,62.57736819,136.8049487,2.001303041,9.888546723,65.97719979
2150,2150,2150,7.083556349,36.70183395,23.47727337,89.88960512,195.5915047,4.427770079,1.711301811,91.5746131
2151,2151,2151,6.890631221,43.83799402,18.23209717,66.73015327,54.16275061,15.85585455,4.51965199,60.19267219
2152,2152,2152,7.122379869,44.88608372,23.34649098,121.1104193,153.3252743,15.17424402,2.724648107,60.57129757
2153,2153,2153,7.117552778,35.93730001,24.7773053,260.3514497,69.49709927,3.053312038,1.04842061,46.95657558
2154,2154,2154,6.279143543,26.80125095,24.79815426,76.72806366,96.92181483,14.24819,8.298650975,65.06424939
2155,2155,2155,6.631917277,10.47701439,32.62283248,276.746213,99.68056304,13.82335369,1.922618467,39.43502263
2156,2156,2156,7.005959492,10.78045304,25.74449487,137.5556501,189.68703,18.30146585,8.778381854,97.02833621
2157,2157,2157,6.651467668,30.97424203,18.58449827,117.170065,131.0982259,4.477770202,6.566207265,73.78902047
2158,2158,2158,7.104674544,33.0644088,31.93776029,58.96095652,56.91876085,12.80835679,5.856244581,99.75018069
2159,2159,2159,6.929636187,26.11405721,16.14425163,284.3986306,97.73797545,13.58323225,4.899842315,82.7944178
2160,2160,2160,5.519632508,24.51501335,16.26064284,285.3438136,171.4318006,12.30881432,5.867364908,20.76237351
2161,2161,2161,7.162947577,40.35321568,21.47015712,55.37537313,86.93980682,13.45495951,8.213829155,14.60873141
2162,2162,2162,5.984619139,37.8933018,25.89763003,289.0515553,139.6400183,3.471493505,4.176681485,98.45440344
2163,2163,2163,6.939217973,20.21550508,30.22514048,280.2823483,164.2559581,3.134755449,4.501509405,74.00440073
2164,2164,2164,7.29191863,48.08239094,18.42908417,52.23875637,119.5780377,15.47147675,8.40966786,70.76663596
2165,2165,2165,6.925854948,25.26306991,23.40938827,281.2799959,115.3463148,1.287061364,1.014706933,64.26446941
2166,2166,2166,5.607918002,34.19368746,21.57828042,118.2305686,100.3704629,18.28219049,6.852262913,2.861364322
2167,2167,2167,6.880212963,31.0437482,19.32245224,86.13595729,60.33907734,2.268498794,4.978890859,46.49435516
2168,2168,2168,7.323302769,41.89967389,32.41214109,249.9079332,63.25170219,17.43755216,4.691939788,91.63145558
2169,2169,2169,5.776132662,28.55899522,16.90822119,149.6275271,119.955681,11.92577575,9.677325846,27.15367348
2170,2170,2170,6.302433068,24.1128374,19.10360489,204.337124,81.00685754,14.39139197,4.219720097,19.57067609
2171,2171,2171,5.678062362,47.47837654,32.61758112,102.8455076,198.0492449,12.86014972,7.537442938,62.39287881
2172,2172,2172,5.8493564,24.94147206,30.22724585,99.6062612,196.0396982,1.079689872,7.143354718,6.897446474
2173,2173,2173,7.123334372,41.67098547,30.34358975,149.173301,97.02876042,17.25283033,2.696176839,4.032699169
2174,2174,2174,5.953801916,12.97765263,16.19725682,224.6832898,133.3546691,16.66149023,4.325188328,26.30297136
2175,2175,2175,5.656396663,43.5360781,23.95869406,266.3570406,137.8630522,5.421240263,6.685408475,32.69183868
2176,2176,2176,7.326126737,28.84555333,25.61149064,172.4222817,98.34314447,13.65334269,5.728263884,38.3512713
2177,2177,2177,5.788554292,10.23120901,16.48695793,271.6992357,52.4411725,12.85476758,6.39472425,68.76894348
2178,2178,2178,5.611831208,18.49900149,23.79285537,108.9935349,80.53455809,9.403091205,3.646041301,47.87434037
2179,2179,2179,6.01685203,39.30491112,22.46893172,62.8311998,144.4141555,8.383919922,8.723338029,9.760446859
2180,2180,2180,7.381092276,43.13087871,29.94713925,295.9187036,117.3720545,7.706932096,7.713481998,16.13584774
2181,2181,2181,6.337565,49.77636045,29.94978364,200.0642331,93.98617493,2.624455342,7.243775542,54.32709051
2182,2182,2182,7.00120017,15.29078846,18.16568913,219.8122725,164.299019,2.290933377,6.087929548,3.306950012
2183,2183,2183,5.95591022,37.66892721,20.57384016,65.67599147,123.1473764,4.789249102,4.012790435,55.61079692
2184,2184,2184,7.174698501,11.32196587,26.07665496,282.5036747,88.08046801,1.572895631,5.540966202,30.44105919
2185,2185,2185,6.38972957,49.41839532,22.44790652,81.98474849,121.642368,15.87630941,6.891459601,43.00303939
2186,2186,2186,6.599324723,30.97710187,22.5092198,284.7694118,141.5186706,9.122782239,5.695557917,53.4414842
2187,2187,2187,7.272982542,17.03588908,32.97547414,59.43287233,51.62063526,11.00973143,6.375615991,38.85157661
2188,2188,2188,6.067326732,49.64553064,23.01000566,159.1393172,155.9095001,7.175081832,8.346824529,45.45030012
2189,2189,2189,5.611266916,34.30848759,23.58696935,286.7258168,126.8500789,2.967909063,7.446929465,64.17742435
2190,2190,2190,7.126912054,27.00260026,25.77100035,101.6351356,182.6263452,19.5280154,3.094355135,3.384715668
2191,2191,2191,6.879422321,24.10456718,19.3217839,181.4979013,161.5481429,9.691436927,9.028078158,77.01957432
2192,2192,2192,6.837542893,24.28739314,28.11576221,154.376826,152.9680647,12.69021359,8.002174678,14.9861595
2193,2193,2193,7.400502363,15.92013273,16.8243192,228.2244896,135.6476424,13.77057556,2.638001401,98.47196066
2194,2194,2194,6.447889345,13.52729186,19.88130982,270.1663562,78.93973439,13.69155183,5.52748941,17.18410598
2195,2195,2195,5.558176926,18.39513381,30.3460435,92.21008311,160.761373,6.319841815,2.327991149,76.47779472
2196,2196,2196,5.500040625,11.43686162,25.58114299,224.1293397,162.7347913,19.1798514,8.657607476,91.06624259
2197,2197,2197,7.499516932,36.74604729,29.52853624,225.2884055,129.2310287,9.70928804,7.295581443,33.44303389
2198,2198,2198,6.335019216,11.29394883,19.71538511,245.5951494,138.2545777,4.191665259,7.613725074,65.88989459
2199,2199,2199,6.075781107,47.43866952,21.44919855,186.6143267,114.6085103,7.953667271,6.731033671,3.448546729
2200,2200,2200,6.758570348,27.84339662,16.7620367,197.7439888,81.4739751,18.6435758,2.132803893,33.58890166
2201,2201,2201,5.7225362,23.75626484,17.64502429,90.81896448,114.2852618,14.824866,4.863322144,34.82141428
2202,2202,2202,6.797110112,15.44714802,24.94892529,144.0775793,171.4175436,13.14916948,1.533134441,7.467351208
2203,2203,2203,6.644439492,29.36044505,20.28254017,62.97784111,196.0834782,13.78142819,3.646199788,52.92316489
2204,2204,2204,6.76090399,45.73163343,26.43359871,220.3058548,126.6567123,5.671987909,4.394214894,83.8488678
2205,2205,2205,5.591272902,39.13146849,32.20457015,154.4168875,158.2948226,12.97437619,7.026664085,56.35217671
2206,2206,2206,6.941776529,47.3523587,34.30331082,296.0485519,92.35657415,11.30717959,3.655529729,91.63959376
2207,2207,2207,7.190523691,14.25045446,22.72618474,188.0151414,137.1952241,18.0260227,7.625229684,6.478258287
2208,2208,2208,6.794509293,32.4207176,28.02207825,131.3812135,120.6759091,3.02145577,3.091201076,56.34772797
2209,2209,2209,6.861459067,49.32976074,20.28944743,284.278843,173.1573631,7.044860436,3.701317142,7.740087292
2210,2210,2210,6.504675175,27.25617587,29.80816062,129.0928545,116.4585105,5.407957077,1.718199833,43.44017264
2211,2211,2211,6.317696472,23.52603486,27.61941407,277.8618493,73.09356382,12.31542414,5.946067205,72.2959255
2212,2212,2212,6.099215922,37.16687556,22.65119556,105.2850608,132.7862085,13.66154683,8.409228664,34.77706231
2213,2213,2213,7.38341302,45.29963713,32.24193737,194.9599416,134.2552633,4.03496993,6.960929326,13.75911296
2214,2214,2214,6.971944278,38.68888075,17.78507132,137.0260559,106.613542,5.093083053,6.763208081,89.8310348
2215,2215,2215,6.950833255,47.46353379,17.4817973,115.249432,155.853694,15.80301598,3.734387322,3.033227344
2216,2216,2216,6.980826857,19.32312712,26.04196549,185.1475008,127.9868211,13.22708213,8.32664976,27.92612436
2217,2217,2217,6.399490272,49.37606949,34.53893856,99.49102919,66.86616631,9.435225366,3.418002393,11.04410249
2218,2218,2218,6.564673162,34.56501489,16.75175057,190.2757874,123.6446928,5.549106908,8.057232784,75.4212894
2219,2219,2219,5.785563451,44.57601154,29.65769072,95.66655651,119.1090963,7.644873861,4.894754623,61.2968839
2220,2220,2220,5.852787705,44.81488695,23.06241745,56.1957952,107.0313948,17.71212073,9.125198471,49.42466009
2221,2221,2221,5.647506885,46.99865234,20.23789449,276.7754801,198.480064,19.43801572,4.965718514,60.23311698
2222,2222,2222,7.178478124,33.2873085,31.67847243,228.0033561,181.8396803,13.30378153,3.131700882,14.91138065
2223,2223,2223,5.584579103,41.83810457,21.00970058,140.0816568,150.0806586,17.69548884,4.554421916,92.99734906
2224,2224,2224,7.015136578,46.29253415,15.97364925,152.4038377,103.8868339,15.70965147,8.180874618,5.733223583
2225,2225,2225,6.567696795,19.21742163,25.83446853,297.9342637,192.9126012,15.11458931,2.145388539,88.39063834
2226,2226,2226,5.538227402,10.84881721,26.10500692,95.81680207,64.28383536,19.53523943,1.636180523,9.183971834
2227,2227,2227,6.735901642,10.66224366,33.91573106,222.4864931,118.9064248,11.13851845,1.406030222,82.77947886
2228,2228,2228,6.352608885,48.83648544,29.81296366,258.2043719,94.21235475,2.895775454,1.964640987,55.86738874
2229,2229,2229,7.061601935,47.95781405,19.71212609,288.9584716,149.3561851,6.892477555,5.640182718,42.87123308
2230,2230,2230,7.13185517,16.42018261,27.61702552,189.9265714,83.45577901,8.90424019,2.228525428,37.84562418
2231,2231,2231,6.832463001,12.31897461,21.41175179,96.45062015,157.3951673,19.82411431,3.994118942,27.715215
2232,2232,2232,5.90313518,27.8846186,19.17791541,239.1511378,118.2680642,14.05786615,8.643107321,38.74974005
2233,2233,2233,7.3360124,48.96583895,29.19826157,286.5494176,83.18265091,12.12958802,6.435032861,48.72383791
2234,2234,2234,6.72976407,47.30956303,26.0408406,110.9384352,88.46296447,17.05176038,1.147313411,30.53502821
2235,2235,2235,6.053435945,41.5272313,23.46858576,153.624799,77.27035157,14.14197397,7.822768696,38.4694614
2236,2236,2236,6.758517034,38.29753735,33.06918705,282.6303314,139.7953192,4.198256606,4.9858723,27.84423425
2237,2237,2237,6.309404202,24.58879373,32.57305468,104.9287855,174.0383417,5.662520829,5.757098519,25.22932564
2238,2238,2238,6.440665655,42.51445524,19.10385175,142.4615333,154.6229916,2.905412489,2.28417959,19.96323556
2239,2239,2239,6.349527446,23.29794045,25.92304862,89.74563735,80.36497804,13.51784231,4.608517939,85.23433058
2240,2240,2240,5.641519286,46.36609514,21.49170323,241.7705298,101.5668523,13.24873486,7.700096031,91.19238546
2241,2241,2241,6.967034899,39.44217983,15.39208192,79.6743475,106.2080392,5.61974183,6.43923547,46.40308118
2242,2242,2242,7.407818409,40.92944463,17.52379924,179.9158815,73.5293687,16.92883652,1.796556122,20.99940586
2243,2243,2243,5.558848954,15.6073378,30.70540664,91.978672,153.5105229,13.13271245,1.151998732,27.9819237
2244,2244,2244,5.715196855,38.79873187,24.08367326,227.2454472,54.36844232,19.80309259,9.884334502,26.29588204
2245,2245,2245,6.713132456,21.93238754,20.38504931,97.99006117,88.19184718,11.88849291,6.250860646,7.397181856
2246,2246,2246,6.712716243,11.63936441,27.18024657,266.8782986,104.9749546,14.48755072,9.117612473,34.45270965
2247,2247,2247,6.482714868,30.83487748,26.1016712,221.1760622,154.6765988,15.34323418,8.00608448,30.51729254
2248,2248,2248,6.641304856,44.00702649,26.38438034,164.8215547,166.688789,19.9849086,3.795704483,23.23504337
2249,2249,2249,6.521302408,33.44353213,34.70978825,229.500571,138.4925327,5.892429564,8.410667941,87.28869068
2250,2250,2250,6.393375598,44.14237666,15.87244661,124.9442865,163.6387928,15.60632664,8.121154284,32.76455699
2251,2251,2251,5.80250143,29.85044003,34.98040632,146.8101079,152.7961103,19.94542599,2.532365864,96.51864644
2252,2252,2252,5.742805738,41.42766062,20.28346609,54.85063957,128.8276834,4.184678981,5.228234343,26.45639783
2253,2253,2253,6.486703961,32.4731484,20.31428162,104.3067855,185.3202662,8.996650321,8.324775794,23.96446032
2254,2254,2254,6.519768633,23.67596441,29.45860587,273.8339857,196.2145066,2.121329959,3.150376573,91.47663711
2255,2255,2255,6.850266936,25.4836394,34.45296822,203.6896414,59.04483755,2.13118704,4.603408242,75.67625443
2256,2256,2256,6.145235638,23.69766827,33.48322896,140.2393657,188.8772104,3.930853308,5.189845434,2.750912396
2257,2257,2257,6.466467561,36.0757628,15.62498442,144.9149621,120.6440111,7.062858392,2.447697846,69.04956483
2258,2258,2258,5.695617429,17.79462291,17.07630888,278.7649117,52.39010719,13.48806769,6.328410242,32.70014349
2259,2259,2259,6.881896773,23.02840978,18.90283299,232.7564434,147.4123523,13.13851154,9.929970602,3.591788312
2260,2260,2260,5.730307682,36.36293623,33.02353075,293.9951666,165.9251529,8.439407916,8.623266102,54.78664224
2261,2261,2261,6.539275243,11.89497083,22.71242675,258.3635818,101.4670904,16.11673754,9.401469343,93.30683267
